Row.names,Horodateur,Sexe,Age,Race,Nombre,Logement,Zone,Ext,Obs,Timide,Calme,Effrayé,Intelligent,Vigilant,Perséverant,Affectueux,Amical,Solitaire,Brutal,Dominant,Agressif,Impulsif,Prévisible,Distrait,Abondance,PredOiseau,PredMamm,Plus
2394,2021-03-15 20:42:22 UTC,F,2a10,EUR,3,ML,PU,1,2,5,5,5,5,5,5,3,1,3,1,1,1,1,4,2,2,0,0,"Dominée par une mère qui a mal vécu le départ de ses 6 autres chatons, elle a pris confiance en elle avec l’arrivée d’une chatonne adoptant des attitudes d’agacement quand cette dernière la sollicite trop pour jouer. Par contre elle aime pendant la journée dormir contre sa mère"
2395,2021-03-15 22:13:58 UTC,M,Moinsde1,TUV,2,ASB,U,0,2,1,4,1,4,4,4,4,4,2,4,4,3,4,4,3,2,0,0,
2396,2021-03-15 22:15:56 UTC,F,Moinsde1,NSP,2,ASB,U,0,2,1,4,1,4,4,4,4,4,2,2,2,1,2,4,4,2,0,0,
2397,2021-03-16 08:58:57 UTC,F,Moinsde1,EUR,5,ASB,PU,0,2,1,2,1,4,5,4,4,4,4,2,4,2,3,3,4,2,0,0,mes chats ne sortent pas
2398,2021-03-16 09:11:03 UTC,F,2a10,PER,2,ML,R,2,2,4,4,3,3,5,3,2,2,4,1,1,3,2,4,2,2,0,0,"elle fait un miaulement particulier quand elle voit une araignée ""détecteur d'araignée"""
2399,2021-03-16 10:24:12 UTC,M,Moinsde1,EUR,1,ML,PU,2,2,1,3,3,4,3,4,5,5,1,5,3,1,1,3,2,2,0,0,
24,2021-02-15 20:16:04 UTC,M,2a10,SBI,2,ML,R,0,2,2,4,3,5,1,3,4,4,1,1,4,3,2,4,4,NSP,0,0,
240,2021-02-11 14:29:03 UTC,F,Moinsde1,RAG,1,ASB,PU,0,2,2,3,3,5,4,4,5,4,2,2,2,2,2,3,3,NSP,0,0,
2400,2021-03-16 12:05:33 UTC,M,Moinsde1,RAG,2,MI,R,0,3,1,4,1,5,3,4,5,5,1,1,1,1,2,5,3,2,0,1,"C'est pas un chat, c'est un RAG !"
2401,2021-03-16 19:12:40 UTC,F,2a10,Autre,Plusde5,ML,R,0,3,1,4,1,5,4,4,5,5,1,1,4,1,4,4,3,2,0,0,"Mes chats ne sortent pas, donc ça règle la question. En revanche, les mouches, papillons, araignées ou la malheureuse souris qui est rentrée un jour dans la maison ne font en général pas long feu."
2402,2021-03-16 19:16:51 UTC,F,2a10,NR,Plusde5,ML,R,0,3,4,3,4,5,5,2,4,2,1,3,2,4,4,4,2,2,0,0,"Chat qui ne sort pas, mais elle ne capture pas non plus d'insectes qui pourraient rentrer dans la maison."
2403,2021-03-16 19:19:16 UTC,F,Moinsde1,Autre,Plusde5,ML,R,0,0,1,2,1,5,5,5,5,5,1,1,2,1,2,2,5,2,0,0,"Chat qui ne sort pas, mais attrape tous les insectes qui passent et surveille les oiseaux extérieurs au coin de la véranda avec grand intérêt !"
2404,2021-03-16 19:21:20 UTC,F,Moinsde1,Autre,Plusde5,ML,R,0,0,3,5,2,5,3,2,4,4,3,1,2,1,1,5,5,2,0,0,"Chat qui ne sort pas, mais attrape volontiers les insectes (elle n'est pas trop intéressée par les oiseaux extérieurs par contre)"
2405,2021-03-17 07:12:53 UTC,F,Plusde10,NR,3,ASB,PU,0,2,5,5,3,4,4,5,5,5,3,1,2,1,1,3,3,2,0,0,Dépendant
2406,2021-03-17 08:34:50 UTC,F,1a2,NR,2,ASB,U,0,3,1,4,5,4,4,4,5,5,1,2,2,1,2,2,3,2,0,0,
2407,2021-03-17 12:45:00 UTC,M,Moinsde1,Autre,1,ML,R,0,2,1,3,3,5,5,5,4,5,2,4,5,3,5,4,3,2,0,0,
2408,2021-03-17 22:48:13 UTC,M,2a10,EUR,Plusde5,AAB,R,2,3,2,2,1,2,3,2,2,2,1,1,1,1,1,2,2,2,0,0,Il ramène des feuilles d'arbre
2409,2021-02-09 18:05:00 UTC,F,Plusde10,NSP,1,ML,U,1,2,3,2,2,5,4,3,4,1,2,3,2,5,3,2,2,2,0,1,
241,2021-02-12 08:43:51 UTC,F,2a10,NR,3,MI,R,3,1,4,3,5,4,2,4,4,1,5,4,5,5,5,1,2,3,4,4,
2410,2021-02-10 12:46:49 UTC,M,1a2,NR,2,ML,PU,0,2,2,1,2,5,3,3,5,4,1,2,3,1,1,4,5,2,0,0,
2411,2021-02-10 13:33:42 UTC,F,2a10,RAG,Plusde5,MI,PU,0,3,1,4,1,4,4,3,4,4,1,1,1,1,1,3,1,2,0,0,
2412,2021-02-10 13:42:18 UTC,M,Moinsde1,RAG,1,AAB,U,0,2,2,4,2,4,5,5,5,5,1,2,2,3,4,4,5,2,0,0,
2413,2021-02-10 13:45:39 UTC,M,Moinsde1,RAG,2,MI,U,0,2,1,3,1,5,2,4,5,5,1,1,1,1,1,3,3,2,0,0,
2414,2021-02-10 13:47:04 UTC,F,1a2,RAG,2,MI,U,0,2,4,5,3,2,3,3,2,3,4,1,1,1,1,3,3,2,0,0,
2415,2021-02-10 14:22:09 UTC,M,2a10,RAG,2,ML,R,2,3,1,5,2,5,2,3,5,5,1,1,2,1,1,5,2,2,0,1,
2416,2021-02-10 15:05:01 UTC,M,2a10,RAG,2,ML,PU,0,2,2,5,3,5,3,5,4,5,1,1,4,1,2,5,4,2,0,0,
2417,2021-02-10 15:50:11 UTC,F,2a10,Autre,2,AAB,PU,0,3,1,4,1,4,4,5,5,4,2,1,1,1,3,2,2,2,0,0,
2418,2021-02-10 16:22:45 UTC,M,2a10,MCO,2,AAB,U,1,2,1,2,1,4,4,4,5,4,2,2,4,2,1,3,1,2,0,0,
2419,2021-02-10 18:35:54 UTC,F,Moinsde1,RAG,1,AAB,U,0,3,3,2,3,5,3,5,4,3,3,2,2,3,4,4,5,2,0,0,
242,2021-02-12 09:26:05 UTC,F,1a2,EUR,3,MI,R,3,3,1,4,1,5,5,5,5,3,2,1,1,1,3,3,3,3,4,4,
2420,2021-02-10 18:52:51 UTC,F,2a10,RAG,3,ML,PU,0,2,1,4,1,3,2,4,5,4,2,2,3,2,2,4,4,2,0,0,
2421,2021-02-10 19:01:23 UTC,M,2a10,EUR,1,ML,U,0,2,2,3,2,4,5,5,5,5,2,1,3,2,3,4,4,2,0,0,
2422,2021-02-10 19:29:26 UTC,M,Moinsde1,RAG,1,AAB,U,0,2,1,2,3,4,2,2,5,5,3,2,2,3,2,2,4,2,0,0,
2423,2021-02-10 19:58:06 UTC,M,2a10,RAG,1,ML,U,2,2,3,4,3,4,5,3,5,5,2,1,1,1,1,4,3,2,0,0,
2424,2021-02-10 21:56:19 UTC,F,Moinsde1,RAG,1,MI,R,1,2,1,5,1,5,4,5,5,5,1,1,2,1,1,3,4,2,0,0,
2425,2021-02-11 10:10:46 UTC,M,Moinsde1,RAG,1,AAB,PU,0,3,4,3,1,4,1,3,5,4,1,1,1,1,4,4,3,2,0,0,
2426,2021-02-12 00:11:07 UTC,F,2a10,CHA,1,ML,U,1,2,1,5,2,4,5,5,3,3,4,1,4,3,3,4,4,2,0,0,
2427,2021-02-13 01:34:36 UTC,F,1a2,RAG,1,ML,PU,0,2,2,3,2,3,2,4,3,4,2,1,2,2,2,4,4,2,0,0,
2428,2021-02-13 10:41:03 UTC,F,Moinsde1,RAG,1,ML,PU,1,3,1,5,3,5,4,4,5,4,1,1,1,3,1,5,5,2,0,0,
2429,2021-03-24 19:24:11 UTC,F,2a10,NR,1,ML,R,2,2,2,5,4,3,4,2,4,4,4,2,1,2,1,4,2,2,0,1,"C'est une feignasse, elle nous tanne pour qu'on lui ouvre la porte alors qu'elle a une chatière... esclavagisme moderne."
243,2021-02-12 22:41:17 UTC,M,1a2,SBI,3,MI,R,3,2,4,5,2,5,5,5,4,1,4,1,4,2,4,2,1,3,4,4,
2430,2021-03-07 11:09:47 UTC,M,Moinsde1,EUR,1,AAB,R,2,2,2,1,2,5,5,5,1,2,3,5,5,3,4,2,5,1,4,0,Chat issu de 2 parents sauvages
2431,2021-03-06 17:35:42 UTC,F,1a2,NR,1,AAB,R,4,2,5,5,2,5,5,5,5,5,1,1,2,3,1,3,1,1,3,4,
2432,2021-03-13 19:37:55 UTC,F,2a10,EUR,2,ASB,U,1,1,3,4,3,5,5,5,4,3,3,3,4,5,4,3,3,1,3,3,"Cassis est actuellement en appartement 
Elle est née en appartement mais a vécu 4 ans en Afrique centrale au Cameroun elle est devenue une chasseresse ( lézard rat mulot oiseau etc ) la terreur des chats et chiens et singes ... de retour à paris dans appartement  elle est redevenue un chat de salon 😉
En gros c est un chat super intelligent qui s adapté à son environnement ++++ ( l opposé de mon autre chat RAG 😉 adorable et inadapté 😉😉😉)"
2433,2021-03-14 13:43:05 UTC,M,1a2,SPH,1,AAB,U,1,2,1,2,3,5,4,4,5,5,5,1,1,1,1,1,4,1,3,0,
2434,2021-03-15 10:52:42 UTC,F,1a2,SBI,3,AAB,U,2,2,2,4,5,4,4,4,5,4,5,4,3,4,3,4,3,1,3,4,
2435,2021-02-18 12:45:51 UTC,M,1a2,MCO,1,ML,R,2,2,4,4,2,3,4,4,4,4,2,3,2,2,2,3,2,1,2,2,
2436,2021-03-13 13:27:19 UTC,M,2a10,EUR,5,ML,R,2,3,3,2,1,4,4,4,4,2,1,3,3,1,4,4,1,1,2,1,
2437,2021-03-14 21:06:36 UTC,M,2a10,NR,1,ML,U,2,3,1,3,1,5,3,5,3,1,1,4,5,4,5,5,5,1,2,1,
2438,2021-02-11 20:44:35 UTC,M,1a2,TUV,1,ASB,PU,0,2,3,4,2,3,4,2,4,3,1,1,2,2,1,3,3,1,1,1,
2439,2021-02-11 21:40:20 UTC,F,Moinsde1,ORI,1,ML,U,0,3,1,1,3,4,3,3,2,1,2,3,1,3,3,3,2,1,1,0,
244,2021-02-13 16:00:08 UTC,F,Plusde10,EUR,2,MI,R,3,2,3,5,1,5,5,5,4,4,2,1,1,1,1,4,3,3,4,4,Adorable
2440,2021-02-13 21:30:29 UTC,M,2a10,EUR,1,ASB,U,0,2,4,3,5,4,4,2,4,4,4,4,3,5,4,3,3,1,1,0,
2441,2021-02-16 09:59:05 UTC,M,2a10,PER,1,AAB,PU,1,2,3,5,2,4,4,4,4,1,2,1,1,1,1,1,1,1,1,0,
2442,2021-02-16 20:51:09 UTC,F,2a10,NR,5,ML,R,1,3,3,5,3,5,5,5,5,3,2,1,1,2,1,2,4,1,1,2,
2443,2021-02-18 10:45:33 UTC,M,2a10,EUR,2,MI,R,3,1,5,5,2,5,5,3,4,1,4,1,2,4,2,2,2,1,1,4,
2444,2021-02-19 11:00:41 UTC,F,2a10,SBI,4,ML,R,0,2,2,5,2,4,3,1,4,3,4,1,1,1,1,3,2,1,1,1,
2445,2021-02-19 20:40:33 UTC,F,1a2,MCO,2,MI,U,1,2,3,1,1,4,3,4,2,3,1,2,4,1,2,4,4,1,1,1,
2446,2021-02-20 08:43:13 UTC,M,2a10,MCO,1,ML,PU,2,3,5,4,3,5,5,4,2,1,4,3,3,3,2,2,4,1,1,2,"Son environnement extérieur : enclos sécurité, il ne peut aller loin bien que l’on soit en maison."
2447,2021-03-06 14:47:39 UTC,M,2a10,BRI,1,ML,PU,1,2,1,4,1,5,5,5,4,2,2,4,4,4,4,4,2,1,1,1,Têtu
2448,2021-03-06 16:13:45 UTC,M,1a2,NR,1,AAB,U,2,2,3,2,2,5,5,5,5,4,2,4,3,2,4,4,3,1,1,1,
2449,2021-03-06 17:50:01 UTC,M,2a10,Autre,2,ML,PU,1,2,1,3,1,4,2,5,5,4,2,3,3,1,2,3,4,1,1,0,
245,2021-02-16 11:16:18 UTC,M,2a10,EUR,Plusde5,MI,R,3,2,2,2,2,4,5,5,4,2,4,2,4,2,1,4,2,3,4,4,
2450,2021-03-06 19:41:16 UTC,M,Moinsde1,MCO,4,AAB,U,0,2,3,4,1,4,4,3,4,2,4,3,3,1,3,3,4,1,1,0,
2451,2021-03-06 19:42:43 UTC,F,2a10,EUR,1,ML,U,0,2,4,1,3,4,4,5,4,3,3,4,4,3,4,2,4,1,1,0,
2452,2021-03-07 10:23:38 UTC,F,Plusde10,EUR,Plusde5,MI,U,0,2,1,2,1,3,3,3,3,3,1,1,1,1,3,3,1,1,1,4,Cht très affectueuse bcp de calin
2453,2021-03-07 10:29:01 UTC,F,1a2,EUR,1,ML,PU,2,1,2,5,3,4,4,5,3,4,4,1,2,1,1,5,3,1,1,1,Elle dort sur notre Lit !!!!
2454,2021-03-07 22:53:18 UTC,M,1a2,EUR,4,AAB,U,1,2,4,2,1,4,2,4,4,4,1,4,2,1,4,4,4,1,1,1,"Est interessé par les proies qu'il voit par le balconet manque parfois de sauter les chercher.... Sinon joue avec les ""proies"" en jouet"
2455,2021-03-07 23:01:13 UTC,M,2a10,EUR,2,AAB,U,3,3,2,2,2,5,5,5,5,1,2,2,5,4,4,1,1,1,1,1,"Accepte a peu près l'autre chat que j'ai mais n'accepte pas du tout les autres chat extérieur. Avant il sortait beaucoup suite a un soucis chez moi je ne peux plus le laisser sortir. (il demande donc en miaulant) mais quand il sortait il passé par la palissade de la cour pour allez chez les voisins puis a l'extérieur et bouger loin, je pouvais toujours essayer de l'appeler dans ces moment il ne revenait pas. Il revenait quand il avait envie et c'est pas toujours la faim qui le fait revenir."
2456,2021-03-08 09:47:04 UTC,M,2a10,SAV,1,AAB,U,2,3,3,3,3,5,4,5,5,5,2,1,2,3,3,4,2,1,1,0,
2457,2021-03-13 13:29:50 UTC,F,2a10,EUR,5,ML,R,2,3,4,3,4,4,4,3,4,1,4,1,1,4,1,4,1,1,1,1,
2458,2021-03-13 13:37:22 UTC,M,1a2,BEN,2,AAB,PU,1,2,2,1,3,5,3,3,5,4,1,3,3,1,3,5,3,1,1,0,
2459,2021-03-13 13:39:12 UTC,F,2a10,EUR,1,ASB,U,1,2,2,4,1,5,4,5,5,4,4,1,5,3,4,4,5,1,1,1,"Bonjour, alors ma chatte a toujours vécu en forêt grâce à la région où je vivais, depuis +- 6 mois nous vivons à paris où elle n’a plus accès à l’extérieur. Elle n’a pas vraiment été chambouler et ne réclame plus trop à sortir depuis sa stérilisation"
246,2021-02-18 07:31:07 UTC,M,2a10,EUR,2,ML,R,3,2,1,3,3,5,5,5,4,4,2,5,5,2,5,5,5,3,4,4,
2460,2021-03-13 13:41:30 UTC,M,2a10,NR,1,ML,PU,0,1,2,4,5,3,3,4,2,2,4,4,4,4,4,4,3,1,1,0,Notre chat ne sort que dans notre jardin et que les 3 mois d'été
2461,2021-03-13 13:53:50 UTC,M,2a10,EUR,3,ASB,PU,1,2,1,5,3,5,3,4,5,5,4,1,1,1,3,5,3,1,1,2,
2462,2021-03-13 14:29:45 UTC,M,2a10,EUR,1,ML,PU,2,2,4,4,1,3,4,3,3,2,1,1,1,1,1,4,4,1,1,1,Mon chat est castré et depuis son comportement à changé... un élément important à prendre en compte sur le comportement des chats !
2463,2021-03-13 15:23:25 UTC,M,Moinsde1,EUR,1,AAB,U,1,2,1,3,1,4,3,4,5,4,2,4,3,1,3,3,3,1,1,0,
2464,2021-03-13 15:34:43 UTC,M,2a10,EUR,3,MI,U,1,3,1,5,1,5,5,5,5,5,2,1,3,1,4,5,3,1,1,2,"vit en ville avec jardin fermé je l’ai vu attraper un oiseau 1 fois.  sinon il guette les pigeons mais n’a pas d’occasions( trop loin) je peux dire qu’il serait très prédateur mais qu,il a peu d’occasion sauf pour les lézards. que je sauve quand je peux..."
2465,2021-03-13 16:30:26 UTC,M,2a10,Autre,3,MI,R,2,2,1,2,1,4,3,3,4,2,1,2,2,1,2,1,2,1,1,3,
2466,2021-03-13 17:21:22 UTC,M,2a10,NR,4,ML,R,0,2,5,3,1,3,4,3,2,1,2,2,3,1,4,4,4,1,1,0,Il est né et à vécu à la société protectrice des animaux jusqu'à 3 mois âgé où nous l avons adopté
2467,2021-03-13 18:33:58 UTC,F,1a2,EUR,2,AAB,PU,2,2,1,2,1,4,2,5,4,5,1,1,5,4,2,2,4,1,1,1,
2468,2021-03-13 19:26:14 UTC,M,Plusde10,NR,1,AAB,U,2,3,1,4,1,5,2,3,5,5,1,1,1,1,1,4,1,1,1,0,
2469,2021-03-13 23:00:20 UTC,F,2a10,EUR,1,ML,PU,1,2,2,4,5,5,5,5,2,4,5,1,2,5,4,3,4,1,1,2,Ne ronronne pas ne miaule pas
247,2021-02-19 00:27:17 UTC,M,2a10,BEN,3,AAB,PU,3,1,4,4,1,5,5,4,2,3,5,3,5,1,1,3,2,3,4,4,
2470,2021-03-13 23:00:37 UTC,F,1a2,EUR,2,AAB,U,2,1,4,4,4,3,4,4,4,3,3,2,2,4,2,4,3,1,1,2,
2471,2021-03-13 23:12:53 UTC,F,2a10,RAG,Plusde5,MI,R,1,3,1,5,1,5,5,5,5,5,1,1,3,4,3,4,3,1,1,0,L’extérieur auquel elle a accès est uniquement une terrasse sécurisée
2472,2021-03-13 23:18:09 UTC,M,2a10,Autre,2,AAB,U,1,3,3,4,3,5,4,5,5,3,1,1,3,2,3,4,3,1,1,0,
2473,2021-03-14 11:32:45 UTC,M,2a10,NR,1,AAB,U,2,3,1,2,3,5,5,5,5,4,2,1,3,5,3,3,5,1,1,1,
2474,2021-03-14 14:00:06 UTC,F,2a10,NR,2,AAB,U,0,2,1,1,1,5,5,5,2,2,4,4,5,4,5,1,2,1,1,1,
2475,2021-03-14 18:16:44 UTC,M,Moinsde1,NR,1,MI,U,1,3,1,4,2,4,4,4,4,4,1,4,2,2,4,4,4,1,1,4,
2476,2021-03-15 07:03:26 UTC,M,2a10,EUR,4,AAB,U,2,3,1,1,1,5,5,5,3,4,1,3,5,3,5,5,1,1,1,0,
2477,2021-03-15 08:20:48 UTC,M,Plusde10,EUR,3,ASB,U,2,3,1,4,2,5,3,3,5,5,1,5,5,4,4,4,4,1,1,1,"Sur 3 chats, seul l'un d'entre eux chasse et encore,  même pour celui ci cela reste excessivement rare."
2478,2021-03-16 19:41:15 UTC,M,1a2,MCO,2,ML,R,0,3,1,3,2,4,5,3,5,5,1,1,3,3,5,4,4,1,1,1,Mon chat sort en extérieur sous notre surveillance uniquement
2479,2021-02-11 14:10:04 UTC,F,Moinsde1,TUV,1,ASB,U,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,
248,2021-02-19 10:24:06 UTC,M,2a10,NR,5,ML,PU,3,3,1,5,2,5,5,5,5,1,2,1,1,3,2,2,5,3,4,1,Attentif aux mouvements de ma bouche quand je parle. Et comprends ce que je dis
2480,2021-02-11 17:54:48 UTC,F,Plusde10,EUR,Plusde5,AAB,U,1,3,1,3,3,5,3,4,5,4,3,1,1,1,3,3,3,1,0,0,
2481,2021-02-11 18:33:55 UTC,F,1a2,SBI,2,AAB,R,0,1,1,1,1,4,5,5,2,4,1,4,4,1,1,1,3,1,0,0,
2482,2021-02-11 20:33:56 UTC,M,2a10,SBI,2,ML,U,1,2,1,4,2,4,4,4,2,4,4,1,4,2,2,4,2,1,0,0,Mon sacré est plutot  pépere et sors uniquement sous surveillance humaine ou en laisse! C’est un vrai prince!
2483,2021-02-11 21:22:46 UTC,F,2a10,EUR,2,ASB,U,0,3,3,2,3,4,2,3,5,3,2,1,4,4,3,3,4,1,0,0,
2484,2021-02-11 21:23:35 UTC,M,2a10,SBI,2,MI,R,1,2,1,3,2,3,3,4,3,2,3,3,4,4,4,2,3,1,0,0,
2485,2021-02-11 21:32:03 UTC,M,2a10,SBI,2,AAB,PU,1,2,1,4,5,5,5,5,5,5,4,1,2,1,2,4,5,1,0,0,Très possessif
2486,2021-02-11 21:36:20 UTC,F,Moinsde1,NR,1,AAB,U,0,3,1,4,3,5,5,4,5,4,3,1,4,3,3,4,4,1,0,0,
2487,2021-02-11 21:36:44 UTC,M,2a10,SBI,3,AAB,PU,0,3,1,5,2,4,4,4,5,5,1,2,1,1,1,4,4,1,0,0,Il sursaute pour un rien et se justifie quand il se fait interpelé après une bêtise. Il communique en nous regardant dans les yeux mais pas pour quelque chose en particulier...
2488,2021-02-11 21:40:05 UTC,F,Moinsde1,EUR,2,AAB,U,1,3,2,4,3,5,4,4,3,4,3,1,2,1,1,5,2,1,0,0,
2489,2021-02-12 00:10:02 UTC,M,Moinsde1,SBI,1,ASB,U,0,2,2,4,2,5,5,4,5,4,1,3,4,3,2,2,4,1,0,0,"Mon chat ne sort pas du tout en extérieur mais son instinct de chasse est très présent notamment avec tout ses jouets qu'il ""noie"" dans sa gamelle d'eau."
249,2021-02-19 11:07:24 UTC,F,Plusde10,EUR,3,ML,R,3,3,1,4,1,5,5,5,4,4,4,1,3,3,1,1,3,3,4,4,
2490,2021-02-12 00:10:51 UTC,M,1a2,EUR,1,ASB,PU,0,2,3,4,5,3,1,5,5,4,4,5,1,1,1,4,5,1,0,0,Chat qui a été abandonné dans un refuge. Qui ne peux être en contact avec 0 autre félin dû à sa maladie (leucose féline). Connaît peu l’extérieur sauf quand nous le sortons lors des beaux jours: très volontaire pour partir à la découverte mais facilement apeuré au moindre bruit
2491,2021-02-12 00:13:31 UTC,M,2a10,SBI,2,AAB,PU,1,2,2,4,3,4,4,4,4,4,2,1,1,1,3,4,3,1,0,0,
2492,2021-02-12 07:56:58 UTC,M,2a10,NR,1,ASB,U,0,3,1,1,3,2,1,2,2,2,2,1,3,2,3,1,3,1,0,2,
2493,2021-02-12 08:19:11 UTC,F,2a10,SBI,1,ML,PU,1,3,1,3,3,5,5,4,5,5,1,3,5,1,4,4,4,1,0,0,
2494,2021-02-12 09:01:46 UTC,F,Moinsde1,SBI,1,MI,PU,0,3,1,3,2,4,4,3,4,4,1,2,2,3,1,4,3,1,0,0,
2495,2021-02-12 09:03:24 UTC,M,1a2,SBI,3,MI,PU,0,2,1,2,2,4,4,5,4,4,3,2,2,1,1,3,1,1,0,0,
2496,2021-02-12 09:20:14 UTC,M,Plusde10,BRI,1,AAB,U,1,2,4,5,3,4,4,2,5,3,4,1,1,1,1,5,3,1,0,0,
2497,2021-02-12 09:31:30 UTC,M,2a10,SBI,1,AAB,U,1,2,1,4,3,5,5,5,5,5,1,1,3,3,3,3,3,1,0,0,
2498,2021-02-12 09:35:33 UTC,M,Plusde10,EUR,2,AAB,PU,1,2,1,4,1,3,3,3,5,4,4,5,5,5,3,3,4,1,0,0,Pipi en dehors de la caisse
2499,2021-02-12 13:36:12 UTC,M,Moinsde1,MCO,2,ML,U,0,2,1,1,1,2,1,1,1,2,1,4,3,1,1,3,2,1,0,0,
25,2021-02-15 21:41:59 UTC,F,Moinsde1,SBI,3,MI,U,0,3,1,3,3,3,3,3,3,3,2,2,2,1,2,3,2,NSP,0,0,
250,2021-03-06 16:20:19 UTC,M,1a2,BRI,3,MI,PU,3,1,2,2,2,3,1,2,2,2,2,1,1,1,1,2,1,3,4,4,Milieu rural n a pas voulu se sélectionner
2500,2021-02-12 15:43:49 UTC,M,2a10,NR,2,AAB,U,1,2,4,5,3,5,5,4,5,4,2,1,1,2,1,5,4,1,0,0,
2501,2021-02-12 18:00:34 UTC,M,Moinsde1,SBI,2,AAB,PU,0,2,1,2,1,4,4,4,4,4,1,1,4,1,4,4,2,1,0,0,"Âge de 10 mois, il cohabite pacifiquement avec une minette de 17 ans."
2502,2021-02-13 01:50:03 UTC,F,2a10,BRI,2,AAB,PU,2,2,3,2,3,4,4,3,2,1,4,1,4,1,1,3,3,1,0,0,
2503,2021-02-13 02:06:32 UTC,F,2a10,EUR,2,AAB,U,1,1,5,5,5,5,5,5,4,1,5,4,4,2,2,4,4,1,0,0,
2504,2021-02-13 12:14:08 UTC,M,2a10,NR,1,ML,U,0,2,2,3,3,3,2,3,5,4,3,2,3,3,3,4,4,1,0,0,
2505,2021-02-13 12:25:55 UTC,M,1a2,Autre,1,AAB,R,0,2,3,3,1,4,4,3,4,4,1,1,1,1,1,1,3,1,0,0,C'est un hyghland lynx qui a plutôt caractère d'un chien c'est spécifique à la race ramène les jouets fait la fête quand vous arrivez etc
2506,2021-02-13 12:36:38 UTC,F,Moinsde1,EUR,3,ML,R,0,2,3,2,1,5,2,5,5,4,1,1,2,1,1,1,5,1,0,0,
2507,2021-02-13 12:37:07 UTC,F,2a10,EUR,1,ASB,R,0,3,2,2,3,2,2,2,2,1,1,1,2,2,1,2,2,1,0,0,
2508,2021-02-13 12:44:04 UTC,M,2a10,SBI,1,ML,PU,0,2,2,4,5,3,4,3,4,4,2,1,1,3,2,3,3,1,0,0,
2509,2021-02-13 13:23:01 UTC,M,1a2,NR,1,ASB,U,1,3,1,4,1,4,4,4,5,4,1,1,1,1,1,1,4,1,0,0,
251,2021-03-06 17:30:08 UTC,M,2a10,EUR,1,MI,R,3,3,5,2,1,5,5,4,4,1,3,5,5,5,5,2,1,3,4,4,Ramène rarement des lievraux
2510,2021-02-13 13:29:05 UTC,M,Plusde10,EUR,1,AAB,U,1,2,4,5,3,5,3,3,5,2,2,1,1,3,1,5,3,1,0,0,
2511,2021-02-13 13:42:23 UTC,M,2a10,EUR,1,ASB,U,0,1,1,5,1,5,4,4,2,4,4,2,1,1,1,1,1,1,0,0,
2512,2021-02-13 13:50:04 UTC,F,2a10,SBI,1,ML,R,0,2,3,1,2,3,3,3,3,3,2,1,2,2,2,2,2,1,0,0,Très collante et dort toujours avec moi
2513,2021-02-13 14:12:07 UTC,F,2a10,NR,2,AAB,U,1,2,4,3,2,4,4,4,5,2,4,1,2,2,3,2,2,1,0,0,il s'agit d'une écaille de tortue avec un caractère très fort . en général c'est le cas de ces robes de chat ....
2514,2021-02-13 14:13:39 UTC,F,2a10,SPH,3,ASB,U,0,3,1,5,1,5,5,5,5,5,1,1,1,1,1,5,3,1,0,0,
2515,2021-02-13 14:14:12 UTC,M,2a10,EUR,3,AAB,R,1,1,2,4,1,4,4,4,3,2,2,2,4,2,2,4,4,1,0,0,
2516,2021-02-13 14:48:39 UTC,M,2a10,BRI,1,AAB,U,0,2,3,2,1,4,4,4,3,3,4,3,4,3,4,4,1,1,0,0,
2517,2021-02-13 15:10:25 UTC,M,Plusde10,EUR,Plusde5,ML,PU,0,2,3,3,1,5,4,4,5,3,2,1,1,1,1,3,1,1,0,0,
2518,2021-02-13 15:19:33 UTC,F,2a10,EUR,Plusde5,ML,R,0,2,2,5,1,4,4,5,5,4,4,2,1,3,4,4,4,1,0,0,
2519,2021-02-13 15:53:03 UTC,M,2a10,EUR,1,AAB,PU,2,2,2,4,3,5,5,5,5,4,1,2,2,3,2,4,4,1,0,0,"Nous sommes aux Canaries, Lagoon chasse les cucarachas, les mouches, les moustiques"
252,2021-03-06 18:09:18 UTC,M,2a10,EUR,3,MI,R,2,2,5,1,5,3,5,5,5,1,1,2,1,1,5,5,5,3,4,4,
2520,2021-02-13 18:32:50 UTC,M,2a10,SAV,2,ASB,U,0,2,3,3,1,3,2,2,3,1,3,1,3,1,1,1,1,1,0,0,Joueur
2521,2021-02-14 01:16:30 UTC,M,2a10,NR,2,ASB,U,0,3,4,3,1,5,4,4,3,4,4,1,3,2,4,2,1,1,0,0,
2522,2021-02-14 11:09:23 UTC,F,1a2,BEN,2,AAB,R,2,2,2,4,1,5,5,5,5,3,2,1,4,1,1,4,4,1,0,2,
2523,2021-02-14 19:16:45 UTC,M,Plusde10,BEN,1,AAB,U,1,3,4,2,3,4,4,5,4,2,4,3,3,3,4,3,4,1,0,0,
2524,2021-02-14 23:24:40 UTC,M,Plusde10,EUR,1,AAB,U,1,3,1,2,5,5,5,5,5,5,1,3,4,4,4,1,2,1,0,0,"il adore être dans la douche, et attrape les gouttes qui tombent.  il dit maman aussi"
2525,2021-02-15 15:52:34 UTC,F,2a10,EUR,1,AAB,U,0,2,3,3,3,5,5,5,3,1,4,4,4,3,4,5,1,1,0,0,
